"name","full_name","clone_url","html_url","created_at","updated_at","language","size","stargazers_count","watchers_count","forks_count","topics","visibility","forks","open_issues","watchers"
"Parallel-Programming-TUM","arslansadiq/Parallel-Programming-TUM","https://github.com/arslansadiq/Parallel-Programming-TUM.git","https://github.com/arslansadiq/Parallel-Programming-TUM","2018-08-23T12:15:06Z","2022-08-04T10:30:22Z","C",120517,10,10,1,"['cuda', 'openmp', 'openmpi', 'pthreads']","public",1,0,10
"imop-compiler","amannougrahiya/imop-compiler","https://github.com/amannougrahiya/imop-compiler.git","https://github.com/amannougrahiya/imop-compiler","2020-02-21T23:24:38Z","2022-08-15T14:12:37Z","C",7725,9,9,1,"['c', 'compilers', 'iit-madras-openmp', 'imop', 'java', 'openmp', 'source-to-source', 'z3-solver']","public",1,0,9
"AutoParBench","LLNL/AutoParBench","https://github.com/LLNL/AutoParBench.git","https://github.com/LLNL/AutoParBench","2020-01-23T01:24:29Z","2022-04-21T14:17:22Z","C",8894,9,9,0,"['benchmark', 'openmp']","public",0,4,9
"tracerr","DLopezMadrid/tracerr","https://github.com/DLopezMadrid/tracerr.git","https://github.com/DLopezMadrid/tracerr","2020-04-25T17:14:35Z","2020-06-12T15:14:32Z","C",7553,9,9,1,"['eigen', 'eigen3', 'openmp', 'parallel-computing', 'ray-tracer', 'raytracer', 'raytracing', 'thread-pool']","public",1,0,9
"Shi_Tomasi_Feature_Detection","balos1/Shi_Tomasi_Feature_Detection","https://github.com/balos1/Shi_Tomasi_Feature_Detection.git","https://github.com/balos1/Shi_Tomasi_Feature_Detection","2017-09-20T04:47:20Z","2021-10-14T10:13:16Z","C",79,8,8,2,"['cuda', 'image-processing', 'openmp', 'shi-tomasi-detection']","public",2,0,8
"K-Truss","KarypisLab/K-Truss","https://github.com/KarypisLab/K-Truss.git","https://github.com/KarypisLab/K-Truss","2018-03-27T21:30:26Z","2022-09-03T18:28:35Z","C",37,7,7,2,"['graph', 'openmp']","public",2,1,7
"parallel-image-processing-algorithms","lapa19/parallel-image-processing-algorithms","https://github.com/lapa19/parallel-image-processing-algorithms.git","https://github.com/lapa19/parallel-image-processing-algorithms","2016-12-19T07:49:48Z","2022-03-06T23:07:07Z","C",2693,7,7,2,"['image-processing', 'openmp', 'otsu', 'parallel', 'pymp']","public",2,0,7
"z_","zakarouf/z_","https://github.com/zakarouf/z_.git","https://github.com/zakarouf/z_","2021-03-17T18:16:47Z","2022-03-29T05:27:15Z","C",17290,7,7,0,"['base', 'c', 'calloc', 'dynamic-arrays', 'linked-list-in-c', 'mathematics', 'memory-tracker', 'meta-programming', 'multi-threading', 'openmp', 'realloc', 'standard-library', 'sys', 'system', 'types']","public",0,0,7
"OMPi","ppg-uoi/OMPi","https://github.com/ppg-uoi/OMPi.git","https://github.com/ppg-uoi/OMPi","2018-05-19T17:23:53Z","2022-03-31T15:33:55Z","C",1376,7,7,1,"['compiler', 'ompi', 'ompicc', 'openmp', 'openmp-support', 'runtime', 'runtime-system', 'source-to-source']","public",1,0,7
"otter","adamtuft/otter","https://github.com/adamtuft/otter.git","https://github.com/adamtuft/otter","2021-04-18T22:42:44Z","2022-05-19T08:33:59Z","C",559,5,5,1,"['directed-acyclic-graph', 'ompt', 'openmp', 'openmpt', 'performance-analysis', 'performance-optimisation', 'task-based-programming', 'tasks', 'tracing', 'visualisation']","public",1,5,5
"omp-logs","GuilloteauQ/omp-logs","https://github.com/GuilloteauQ/omp-logs.git","https://github.com/GuilloteauQ/omp-logs","2019-02-27T09:46:23Z","2021-11-02T13:57:27Z","C",491,7,7,0,"['logging', 'openmp', 'visualization']","public",0,3,7
"Mathy-Compiler","adharshkamath/Mathy-Compiler","https://github.com/adharshkamath/Mathy-Compiler.git","https://github.com/adharshkamath/Mathy-Compiler","2020-06-13T05:26:21Z","2022-03-22T19:58:52Z","C",1323,7,7,1,"['bison', 'c', 'compiler', 'compiler-construction', 'cpp', 'equation', 'flex', 'lex', 'mathematical-equation', 'mathematical-notations', 'omp-parallel', 'openmp', 'openmp-programs', 'parallelization', 'transpiler', 'yacc']","public",1,0,7
"OpenMP","rohinarora/OpenMP","https://github.com/rohinarora/OpenMP.git","https://github.com/rohinarora/OpenMP","2020-02-22T06:09:20Z","2021-07-28T17:25:11Z","C",9443,6,6,0,"['c', 'cpp', 'high-performance-computing', 'openmp', 'openmp-applications', 'openmp-optimization', 'openmp-parallelization', 'openmp-support', 'parallel-algorithm', 'parallel-computing', 'parallel-programming']","public",0,0,6
"OpenMP_C_12_steps_to_Navier_Stokes","soumyasen1809/OpenMP_C_12_steps_to_Navier_Stokes","https://github.com/soumyasen1809/OpenMP_C_12_steps_to_Navier_Stokes.git","https://github.com/soumyasen1809/OpenMP_C_12_steps_to_Navier_Stokes","2020-07-11T11:26:31Z","2022-09-07T21:37:16Z","C",919,6,6,1,"['burgers-equation', 'c', 'cfd', 'computational-fluid-dynamics', 'computational-fluid-simulation', 'convection-diffusion', 'dynamic-memory-allocation', 'navier-stokes-equations', 'openmp', 'parallel-computing']","public",1,0,6
"Parallel-Sudoku-Solver","Shivanshu-Gupta/Parallel-Sudoku-Solver","https://github.com/Shivanshu-Gupta/Parallel-Sudoku-Solver.git","https://github.com/Shivanshu-Gupta/Parallel-Sudoku-Solver","2016-09-22T17:41:44Z","2021-11-23T17:59:33Z","C",441,6,6,2,"['fast', 'openmp', 'parallel-dfs', 'sudoku-solver']","public",2,1,6
"PAR-Laboratoris","carlotacb/PAR-Laboratoris","https://github.com/carlotacb/PAR-Laboratoris.git","https://github.com/carlotacb/PAR-Laboratoris","2019-02-10T18:50:47Z","2020-02-25T11:23:52Z","C",9309,6,6,1,"['boada', 'descomposition', 'fib', 'mandelbrot', 'openmp', 'overhead', 'par', 'sorting-algorithms', 'upc']","public",1,0,6
"openmp_offload_and_blas","colleeneb/openmp_offload_and_blas","https://github.com/colleeneb/openmp_offload_and_blas.git","https://github.com/colleeneb/openmp_offload_and_blas","2019-10-22T04:22:16Z","2022-03-23T07:01:41Z","C",219,6,6,1,"['blas', 'interoperability', 'offloading', 'openmp']","public",1,0,6
"Parallel-Programming","rahulsonone1234/Parallel-Programming","https://github.com/rahulsonone1234/Parallel-Programming.git","https://github.com/rahulsonone1234/Parallel-Programming","2020-04-20T09:38:08Z","2022-05-01T16:33:05Z","C",663,7,7,2,"['c', 'contrast-stretching', 'cpp', 'devlibs', 'edge-detection', 'fopenmp', 'gpu-computing', 'gpu-programming', 'image-processing', 'jpeg', 'jpg-images', 'negation', 'openmp', 'openmp-backend', 'openmp-optimization', 'openmp-parallelization', 'png', 'png-image-generate', 'png-optimizer']","public",2,0,7
"OpenGraphSim","atmughrabi/OpenGraphSim","https://github.com/atmughrabi/OpenGraphSim.git","https://github.com/atmughrabi/OpenGraphSim","2020-08-08T03:24:22Z","2022-06-21T06:36:31Z","C",332033,9,9,1,"['betweenness-centrality', 'bfs', 'cache-simulator', 'connected-components', 'dfs', 'gem5-simulator', 'graph-algorithms', 'openmp', 'pagerank', 'sniper', 'snipersim', 'spmv', 'triangle-counting']","public",1,0,9
"dist-prog-assignment","taeguk/dist-prog-assignment","https://github.com/taeguk/dist-prog-assignment.git","https://github.com/taeguk/dist-prog-assignment","2016-11-01T11:13:44Z","2022-07-28T01:16:50Z","C",12429,4,4,1,"['assignment', 'cuda', 'distributed', 'mpi-library', 'openmp', 'parallel', 'pthreads', 'sogang']","public",1,4,4
"PAR-Lab","felixarpa/PAR-Lab","https://github.com/felixarpa/PAR-Lab.git","https://github.com/felixarpa/PAR-Lab","2017-06-09T10:44:05Z","2019-09-17T21:55:32Z","C",27431,4,4,2,"['fib', 'openmp', 'parallelism']","public",2,0,4
"Parallel-GMM","Dragon1573/Parallel-GMM","https://github.com/Dragon1573/Parallel-GMM.git","https://github.com/Dragon1573/Parallel-GMM","2020-06-14T08:03:44Z","2022-03-02T07:03:11Z","C",353,4,4,0,"['cpp17', 'gmm-clustering', 'kmeans-clustering', 'mpich', 'openmp', 'vs2019']","public",0,0,4
"OpenGraph","atmughrabi/OpenGraph","https://github.com/atmughrabi/OpenGraph.git","https://github.com/atmughrabi/OpenGraph","2019-12-15T02:23:09Z","2022-06-21T06:43:29Z","C",252840,7,7,1,"['bellmanford', 'betweenness-centrality', 'bfs-algorithm', 'breadth-first-search', 'connected-components', 'delta-stepping', 'depth-first-search', 'dfs', 'graph-algorithm', 'graph-framework', 'graph-processing', 'open-source', 'opengraph', 'opengraph-benchmark-suite', 'openmp', 'pagerank', 'sparse-matrix-vector-multiplication', 'spmv', 'sssp', 'triangle-counting']","public",1,0,7
"parallel-prog","robotenique/parallel-prog","https://github.com/robotenique/parallel-prog.git","https://github.com/robotenique/parallel-prog","2018-03-21T19:47:50Z","2021-01-20T21:22:51Z","C",44171,4,4,2,"['cuda', 'cuda-kernels', 'matrix-multiplication', 'openmp', 'openmp-parallelization', 'parallel-computing', 'pthreads']","public",2,0,4
"OpenMP","Bayons/OpenMP","https://github.com/Bayons/OpenMP.git","https://github.com/Bayons/OpenMP","2018-04-12T13:48:18Z","2021-06-17T17:43:08Z","C",419,4,4,1,"['c', 'computacion-paralela', 'openmp', 'universidad-de-valladolid', 'university-of-valladolid']","public",1,0,4
"PerlinNoise4D","BrutPitt/PerlinNoise4D","https://github.com/BrutPitt/PerlinNoise4D.git","https://github.com/BrutPitt/PerlinNoise4D","2019-03-13T13:49:21Z","2022-07-09T18:02:05Z","C",5085,5,5,2,"['multithreading', 'opengl', 'openmp', 'perlin-noise', 'perlinnoise']","public",2,0,5
"libminiomp","ilyakurdyukov/libminiomp","https://github.com/ilyakurdyukov/libminiomp.git","https://github.com/ilyakurdyukov/libminiomp","2020-02-28T09:42:48Z","2022-06-20T22:07:27Z","C",91,6,6,1,"['libgomp', 'mingw-w64', 'multithreading', 'openmp']","public",1,0,6
"sc20-gpu-offloading","PawseySC/sc20-gpu-offloading","https://github.com/PawseySC/sc20-gpu-offloading.git","https://github.com/PawseySC/sc20-gpu-offloading","2020-04-30T04:37:30Z","2022-07-11T13:23:58Z","C",666,4,4,4,"['gpu-acceleration', 'gpu-programming', 'laplace-equation', 'openacc', 'openmp', 'tutorial']","public",4,0,4
"Parallelization-of-Smith-Waterman-Algorithm","kaserashi/Parallelization-of-Smith-Waterman-Algorithm","https://github.com/kaserashi/Parallelization-of-Smith-Waterman-Algorithm.git","https://github.com/kaserashi/Parallelization-of-Smith-Waterman-Algorithm","2020-02-20T17:04:23Z","2022-05-30T14:55:31Z","C",1938,3,3,2,"['algorithm', 'biology', 'c', 'college-project', 'gene', 'gene-sequence', 'local-gene-sequncing', 'openmp', 'parallel', 'pdc', 'sequence', 'smith-waterman']","public",2,0,3
"Afterompt","pepperpots/Afterompt","https://github.com/pepperpots/Afterompt.git","https://github.com/pepperpots/Afterompt","2019-11-06T13:55:25Z","2021-09-06T10:27:31Z","C",120,3,3,1,"['openmp', 'parallel-programming', 'performance-analysis', 'profiling']","public",1,0,3
"Fluid-Simulation-Rendering","agam-kashyap/Fluid-Simulation-Rendering","https://github.com/agam-kashyap/Fluid-Simulation-Rendering.git","https://github.com/agam-kashyap/Fluid-Simulation-Rendering","2021-09-13T20:16:59Z","2022-06-29T14:23:21Z","C",43290,3,3,0,"['fluid', 'iisph', 'opengl', 'openmp', 'rendering', 'simulation']","public",0,0,3
"Pthread-vs-OpenMP","PawanKL/Pthread-vs-OpenMP","https://github.com/PawanKL/Pthread-vs-OpenMP.git","https://github.com/PawanKL/Pthread-vs-OpenMP","2018-04-30T14:08:25Z","2021-12-01T08:09:35Z","C",19,3,3,1,"['openmp', 'parallel-merge-sort', 'parallel-quick-sort', 'pthreads']","public",1,0,3
"ParallelComputingExam","LucaAngioloni/ParallelComputingExam","https://github.com/LucaAngioloni/ParallelComputingExam.git","https://github.com/LucaAngioloni/ParallelComputingExam","2018-05-07T17:33:39Z","2020-03-16T23:21:43Z","C",39928,3,3,0,"['c', 'cuda', 'histogram-equalization', 'integral-image', 'java', 'java-thread', 'openmp', 'parallel-computing']","public",0,0,3
"nart","nathanlo99/nart","https://github.com/nathanlo99/nart.git","https://github.com/nathanlo99/nart","2019-01-22T04:19:31Z","2021-01-27T16:58:02Z","C",61241,3,3,0,"['openmp', 'raytracing-engine']","public",0,11,3
"Parallel_Graph_Coloring_Using_Openmp","AyushBhandariNITK/Parallel_Graph_Coloring_Using_Openmp","https://github.com/AyushBhandariNITK/Parallel_Graph_Coloring_Using_Openmp.git","https://github.com/AyushBhandariNITK/Parallel_Graph_Coloring_Using_Openmp","2020-11-04T12:51:28Z","2022-04-04T09:05:57Z","C",8568,3,3,0,"['graphcoloring', 'mtx', 'openmp']","public",0,0,3
"PAR","andyfratello/PAR","https://github.com/andyfratello/PAR.git","https://github.com/andyfratello/PAR","2021-09-12T14:57:17Z","2022-09-09T10:55:34Z","C",62408,3,3,0,"['c', 'fib-upc', 'openmp', 'openmp-parallelization', 'par', 'par-fib', 'parallel-computing', 'parallel-programming', 'parallelism']","public",0,0,3
"Programming-for-Numerical-Computation","soumyasen1809/Programming-for-Numerical-Computation","https://github.com/soumyasen1809/Programming-for-Numerical-Computation.git","https://github.com/soumyasen1809/Programming-for-Numerical-Computation","2020-02-17T18:08:05Z","2022-07-15T07:56:50Z","C",285,6,6,0,"['c', 'gpu', 'gpu-computing', 'gpu-programming', 'iteration', 'numerical-methods', 'openmp', 'openmp-parallelization', 'parallel-computing', 'parallel-programming']","public",0,0,6
"High-Performance-Computing","purvilmehta06/High-Performance-Computing","https://github.com/purvilmehta06/High-Performance-Computing.git","https://github.com/purvilmehta06/High-Performance-Computing","2020-02-25T02:49:05Z","2021-07-28T18:06:48Z","C",2881,3,3,0,"['efficiency', 'floyd-warshall-parallelization', 'maximum-throughput', 'multi-threading', 'openmp', 'openmp-parallelization', 'parallel-programming', 'reduction-strategies', 'serial', 'speedup', 'static-dynamic-policy']","public",0,0,3
"JacobiEigenvalueAlgorithm","NikiforovAll/JacobiEigenvalueAlgorithm","https://github.com/NikiforovAll/JacobiEigenvalueAlgorithm.git","https://github.com/NikiforovAll/JacobiEigenvalueAlgorithm","2016-04-30T18:34:14Z","2021-01-20T21:22:52Z","C",93474,3,3,1,"['eigenvalueproblems', 'jacobi-eigenvalues', 'jacobi-iteration', 'openmp', 'openmp-parallelization']","public",1,0,3
"pmergesort","mcyril/pmergesort","https://github.com/mcyril/pmergesort.git","https://github.com/mcyril/pmergesort","2017-04-24T22:51:57Z","2021-05-24T00:12:57Z","C",42,3,3,0,"['gcd', 'mergesort', 'multi-threading', 'openmp', 'parallel', 'parallel-algorithm', 'pthreads', 'sort', 'sorting-algorithms', 'sorting-algorithms-implemented']","public",0,0,3
"kokkos-proj-tmpl","pkestene/kokkos-proj-tmpl","https://github.com/pkestene/kokkos-proj-tmpl.git","https://github.com/pkestene/kokkos-proj-tmpl","2018-05-11T09:35:53Z","2022-10-10T07:18:21Z","C",835,3,3,1,"['cuda', 'gpu', 'kokkos', 'openmp', 'performance-portability']","public",1,0,3
"pmms-heat-dissipation","kianenigma/pmms-heat-dissipation","https://github.com/kianenigma/pmms-heat-dissipation.git","https://github.com/kianenigma/pmms-heat-dissipation","2018-02-06T14:37:33Z","2022-02-08T11:42:35Z","C",84627,3,3,3,"['cuda', 'openmp', 'parallel-programming', 'pthreads']","public",3,0,3
"AMG","LLNL/AMG","https://github.com/LLNL/AMG.git","https://github.com/LLNL/AMG","2017-08-17T16:24:00Z","2022-09-05T13:47:46Z","C",629,23,23,16,"['proxy-application']","public",16,2,23
"pynamic","LLNL/pynamic","https://github.com/LLNL/pynamic.git","https://github.com/LLNL/pynamic","2014-04-09T17:55:15Z","2021-11-09T23:29:44Z","C",753,5,5,4,"['proxy-application', 'python']","public",4,2,5
"explicitSolidDynamics","jibranhaider/explicitSolidDynamics","https://github.com/jibranhaider/explicitSolidDynamics.git","https://github.com/jibranhaider/explicitSolidDynamics","2018-07-03T08:51:03Z","2022-07-01T17:55:07Z","C",105064,43,43,16,"['c-plus-plus', 'explicit-dynamics', 'explicit-solid-dynamics', 'finite-volume', 'openfoam', 'parallel-computing', 'solid-mechanics']","public",16,1,43
"pnl","pnlnum/pnl","https://github.com/pnlnum/pnl.git","https://github.com/pnlnum/pnl","2017-06-29T09:00:28Z","2021-12-25T11:47:34Z","C",13159,16,16,4,"['c', 'parallel-computing', 'scientific-computing']","public",4,0,16
"parallel-distributed-computing-C","Dainerx/parallel-distributed-computing-C","https://github.com/Dainerx/parallel-distributed-computing-C.git","https://github.com/Dainerx/parallel-distributed-computing-C","2019-10-04T10:54:52Z","2022-05-18T13:36:58Z","C",183,14,14,2,"['c', 'mathematics', 'parallel-computing']","public",2,0,14
"MatrixComputeEngine","shumink/MatrixComputeEngine","https://github.com/shumink/MatrixComputeEngine.git","https://github.com/shumink/MatrixComputeEngine","2018-04-09T08:58:25Z","2019-07-18T00:49:12Z","C",30,10,10,1,"['parallel-computing', 'pthreads', 'sse']","public",1,0,10
"fft-dft-opencl","pradeepsinngh/fft-dft-opencl","https://github.com/pradeepsinngh/fft-dft-opencl.git","https://github.com/pradeepsinngh/fft-dft-opencl","2016-10-13T17:20:27Z","2020-02-18T23:31:17Z","C",692,6,6,3,"['fpga', 'opencl', 'parallel-computing', 'signal-processing']","public",3,0,6
"multicore-nios","Goshik92/multicore-nios","https://github.com/Goshik92/multicore-nios.git","https://github.com/Goshik92/multicore-nios","2020-02-12T01:19:02Z","2022-06-21T16:09:02Z","C",409,8,8,4,"['de2-115', 'fpga', 'fpga-soc', 'hdl', 'mailbox', 'matrix-multiplication', 'nios', 'nios2', 'parallel-computing', 'parallel-programming', 'platform-designer', 'qsys', 'quartus', 'shared-memory', 'sopc', 'spmd', 'verilog']","public",4,0,8
"adaptive-boxes-gpu","jnfran92/adaptive-boxes-gpu","https://github.com/jnfran92/adaptive-boxes-gpu.git","https://github.com/jnfran92/adaptive-boxes-gpu","2019-07-15T22:03:33Z","2022-01-02T08:11:44Z","C",813,6,6,0,"['acoustics', 'computational-acoustics', 'cuda', 'domain-decomposition', 'gpu', 'mesh', 'parallel-computing', 'rectangle-covering', 'rectangle-detection', 'rectangular-decomposition', 'sound-propagation-modeling']","public",0,2,6
"tc-optimizer","piotr-skotnicki/tc-optimizer","https://github.com/piotr-skotnicki/tc-optimizer.git","https://github.com/piotr-skotnicki/tc-optimizer","2018-06-15T16:46:30Z","2020-11-11T19:32:17Z","C",1018,5,5,0,"['automatic-parallelization', 'code-locality', 'compiler', 'dependence-graph', 'iteration-space-slicing', 'loop-optimization', 'optimizing-compiler', 'parallel-computing', 'polyhedral-model', 'source-to-source', 'stencils', 'synchronization-free-parallelism', 'tiling', 'transitive-closure']","public",0,0,5
"Matrix-Vector-Multiplication-OPEN_MPI","dom0000D/Matrix-Vector-Multiplication-OPEN_MPI","https://github.com/dom0000D/Matrix-Vector-Multiplication-OPEN_MPI.git","https://github.com/dom0000D/Matrix-Vector-Multiplication-OPEN_MPI","2022-04-20T20:01:09Z","2022-06-13T19:37:43Z","C",5018,5,5,2,"['c', 'openmpi', 'parallel-computing']","public",2,0,5
"parallel-pagerank","nikos912000/parallel-pagerank","https://github.com/nikos912000/parallel-pagerank.git","https://github.com/nikos912000/parallel-pagerank","2014-07-28T00:13:34Z","2022-04-08T06:24:21Z","C",7,6,6,1,"['pagerank', 'parallel-computing', 'pthreads']","public",1,0,6
"DistributeSystem","kalaluthien/DistributeSystem","https://github.com/kalaluthien/DistributeSystem.git","https://github.com/kalaluthien/DistributeSystem","2017-03-13T05:39:27Z","2022-04-02T09:30:01Z","C",33494,5,5,1,"['distributed-systems', 'exams', 'homeworks', 'parallel-computing']","public",1,1,5
"mercury","rtsaad/mercury","https://github.com/rtsaad/mercury.git","https://github.com/rtsaad/mercury","2017-09-17T17:13:57Z","2020-11-13T18:39:41Z","C",614,3,3,0,"['c', 'ctl-formulas', 'formal-methods', 'formal-verification', 'model-checker', 'model-checking', 'multicore', 'parallel-computing', 'probabilistic', 'reachability-analysis']","public",0,0,3
"knights-tour","sunaku/knights-tour","https://github.com/sunaku/knights-tour.git","https://github.com/sunaku/knights-tour","2010-08-13T06:04:47Z","2021-11-13T02:34:47Z","C",112,3,3,0,"['gpu-acceleration', 'heuristic-search-algorithms', 'parallel-computing']","public",0,0,3
"parallel-processing","rshrc/parallel-processing","https://github.com/rshrc/parallel-processing.git","https://github.com/rshrc/parallel-processing","2018-10-01T09:02:30Z","2019-01-31T10:13:58Z","C",4294,3,3,1,"['parallel-computing', 'parallel-processing', 'supercomputing']","public",1,6,3
"Dependency-Analysis-and-Speedup","HxnDev/Dependency-Analysis-and-Speedup","https://github.com/HxnDev/Dependency-Analysis-and-Speedup.git","https://github.com/HxnDev/Dependency-Analysis-and-Speedup","2021-08-06T07:59:50Z","2021-08-14T23:14:57Z","C",1152,4,4,0,"['c', 'code', 'dependencies', 'dependency-analysis', 'distributed-computing', 'distributed-systems', 'paralelism', 'parallel', 'parallel-computing', 'parallel-programming', 'speedup']","public",0,0,4
"icepool-driver","jkiv/icepool-driver","https://github.com/jkiv/icepool-driver.git","https://github.com/jkiv/icepool-driver","2021-01-27T02:02:36Z","2021-12-04T12:46:47Z","C",51,3,3,1,"['embedded-systems', 'ft2232h', 'ftdi', 'linux', 'parallel-computing', 'parallel-processing', 'parallelization', 'usb']","public",1,4,3
"Rede-convolucional","Xx220xX/Rede-convolucional","https://github.com/Xx220xX/Rede-convolucional.git","https://github.com/Xx220xX/Rede-convolucional","2021-01-13T15:55:29Z","2022-07-07T13:47:29Z","C",96227,2,2,0,"['artificial-intelligence', 'artificial-neural-networks', 'cnn', 'cnn-for-visual-recognition', 'convolucional', 'convolutional-neural-networks', 'cuda', 'deep-learning', 'deep-neural-networks', 'gpu', 'image-recognition', 'neural', 'neural-network', 'opencl', 'parallel-computing']","public",0,0,2
"Multicore-Parallelization-of-Neural-Networks-for-Face-Recognition_2013","ahmedhamdy2121/Multicore-Parallelization-of-Neural-Networks-for-Face-Recognition_2013","https://github.com/ahmedhamdy2121/Multicore-Parallelization-of-Neural-Networks-for-Face-Recognition_2013.git","https://github.com/ahmedhamdy2121/Multicore-Parallelization-of-Neural-Networks-for-Face-Recognition_2013","2019-04-19T14:25:07Z","2021-12-18T04:14:39Z","C",95,3,3,0,"['c', 'cmu', 'face-recognition', 'neural-network', 'neural-networks', 'parallel-computing']","public",0,0,3
"triangle-counting","kpetridis24/triangle-counting","https://github.com/kpetridis24/triangle-counting.git","https://github.com/kpetridis24/triangle-counting","2021-01-11T15:07:04Z","2022-04-08T16:14:19Z","C",3013,3,3,0,"['csr', 'graphs', 'high-performance', 'parallel-computing', 'sparse-matrices', 'sparse-representations', 'triangle-counting', 'vertex-wise']","public",0,1,3
"p4pdes","bueler/p4pdes","https://github.com/bueler/p4pdes.git","https://github.com/bueler/p4pdes","2014-09-21T11:01:32Z","2022-09-30T04:03:31Z","C",4629,127,127,54,"['advection', 'c', 'finite-difference', 'finite-element-methods', 'firedrake', 'fluid-mechanics', 'krylov', 'multigrid', 'newtons-method', 'ordinary-differential-equations', 'parallel-computing', 'partial-differential-equations', 'petsc', 'preconditioning', 'python', 'scientific-computing', 'supercomputing', 'variational-inequality']","public",54,0,127
"openacc-users-group","OpenACCUserGroup/openacc-users-group","https://github.com/OpenACCUserGroup/openacc-users-group.git","https://github.com/OpenACCUserGroup/openacc-users-group","2017-02-07T03:30:19Z","2022-10-02T03:01:42Z","C",7012,70,70,24,"['codes', 'openacc', 'parallel-computing', 'training-materials']","public",24,1,70
"QUICK","merzlab/QUICK","https://github.com/merzlab/QUICK.git","https://github.com/merzlab/QUICK","2019-02-25T02:56:48Z","2022-10-05T19:20:16Z","C",153793,67,67,31,"['chemistry', 'computational-chemistry', 'cuda', 'density-functional-theory', 'electronic-structure-calculations', 'gpu', 'gpu-acceleration', 'hartree-fock', 'parallel-computing', 'quantum-chemistry']","public",31,23,67
"sph_opengl","multiprecision/sph_opengl","https://github.com/multiprecision/sph_opengl.git","https://github.com/multiprecision/sph_opengl","2017-02-06T01:00:41Z","2022-09-13T06:09:50Z","C",8743,58,58,9,"['college-project', 'computational-fluid-dynamics', 'compute-shader', 'fluid-simulation', 'glsl', 'opengl', 'parallel-computing', 'smoothed-particle-hydrodynamics', 'university-project']","public",9,0,58
"ludwig","ludwig-cf/ludwig","https://github.com/ludwig-cf/ludwig.git","https://github.com/ludwig-cf/ludwig","2018-06-15T16:11:39Z","2022-10-07T04:13:46Z","C",195399,37,37,28,"['fluid-dynamics', 'parallel-computing', 'soft-matter']","public",28,15,37
"mmc","fangq/mmc","https://github.com/fangq/mmc.git","https://github.com/fangq/mmc","2015-01-25T05:05:52Z","2022-06-14T14:56:29Z","C",19756,29,29,27,"['biomedical-image-processing', 'matlab', 'monte-carlo', 'multi-threading', 'parallel-computing', 'photonics', 'transport']","public",27,8,29
"pthreads","manasesjesus/pthreads","https://github.com/manasesjesus/pthreads.git","https://github.com/manasesjesus/pthreads","2017-10-09T00:08:32Z","2022-09-07T14:07:00Z","C",28,6,6,3,"['mutex', 'n-queens', 'parallel-computing', 'posix-threads', 'pthreads', 'pthreads-api', 'pythagoras', 'queens-puzzle']","public",3,0,6
"datoviz","datoviz/datoviz","https://github.com/datoviz/datoviz.git","https://github.com/datoviz/datoviz","2020-07-21T20:48:09Z","2022-10-10T03:58:45Z","C",5445,392,392,21,"['c', 'cpp', 'data-visualization', 'data-viz', 'gpu', 'graphics', 'python', 'rendering', 'scientific-computing', 'scientific-visualization', 'visualization', 'vulkan']","public",21,16,392
"numo-narray","ruby-numo/numo-narray","https://github.com/ruby-numo/numo-narray.git","https://github.com/ruby-numo/numo-narray","2013-07-11T11:22:52Z","2022-10-09T21:20:12Z","C",3148,354,354,36,"['narray', 'numo', 'ruby', 'ruby-numo', 'scientific-computing']","public",36,47,354
"phpsci-carray","phpsci/phpsci-carray","https://github.com/phpsci/phpsci-carray.git","https://github.com/phpsci/phpsci-carray","2018-02-25T15:09:27Z","2022-09-09T10:59:58Z","C",481,188,188,15,"['carray', 'linear-algebra', 'matrices', 'matrix', 'openblas', 'php', 'php-array', 'php-library', 'php7', 'phpsci-carray', 'phpsci-extension', 'psr-0', 'psr-1', 'psr-2', 'scientific-computing']","public",15,2,188
"sts","arcetri/sts","https://github.com/arcetri/sts.git","https://github.com/arcetri/sts","2016-12-06T19:29:50Z","2022-08-28T20:34:27Z","C",62483,66,66,20,"['cryptography', 'fftw', 'nist', 'prng', 'random-number-generators', 'scientific-computing', 'statistical-tests', 'sts']","public",20,1,66
"McCode","McStasMcXtrace/McCode","https://github.com/McStasMcXtrace/McCode.git","https://github.com/McStasMcXtrace/McCode","2015-03-23T13:24:22Z","2022-10-07T12:14:53Z","C",1439318,58,58,45,"['c', 'neutron', 'raytracing', 'scientific-computing', 'simulation', 'x-ray']","public",45,272,58
"adorad","adorad/adorad","https://github.com/adorad/adorad.git","https://github.com/adorad/adorad","2021-03-02T06:02:54Z","2022-08-29T10:48:27Z","C",705,54,54,7,"['adorad', 'adorad-language', 'c', 'clang', 'compiler', 'computing', 'cuda', 'deep-learning', 'functional-programming', 'gpu', 'jit', 'language', 'llvm', 'machine-learning', 'macros', 'metaprogramming', 'object-oriented', 'programming-language', 'science', 'scientific-computing']","public",7,3,54
"Benzina","obilaniu/Benzina","https://github.com/obilaniu/Benzina.git","https://github.com/obilaniu/Benzina","2018-04-12T17:02:29Z","2022-09-23T20:34:55Z","C",1051,36,36,8,"['data-loader', 'python-library', 'science', 'scientific-computing', 'utility-library']","public",8,6,36
